624,1268,200,230,91,123,8,1,343,452,123,34,1,2,9,9,23,0,87,1,1,0,0,30,0,21,0,0,34,22,0,0,0,82,0,0,0,0,102,246,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,9,0,0,249,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,10,6,0,0,0,73,0,0,0,48,0,5,0,0,0,0,0,0,0,0,0,181,0,825,0,190,0,400,1,0,0,0,0,0,0,51,5,0,0,0,0,0,0,5,3,0,0,25,0,31,0,819,81,12,23,24,0,463,295,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,34,0,0,0,0,0,14,0,4,0,5,1,100,72,1,0,17,0,446,7,43,15,48,0,50,196,7,5,0,0,118,1,167,0,0,0,450,79,4,1,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,4,0,8,3,0,3
1268,209,18,103,757,104,166,0,454,438,327,616,51,11,37,48,0,0,2,28,14,1,26,44,0,17,109,0,0,40,1,2,0,283,0,0,0,0,0,505,1,4,0,0,0,0,2,43,0,32,0,0,0,15,0,2,0,0,0,0,66,234,148,146,0,233,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,58,369,0,0,8,170,0,68,0,0,0,1,1,31,0,0,0,0,0,0,0,6,0,0,0,0,0,3,57,409,7,48,0,5,0,121,0,5,0,19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,7,0,0,27,131,0,14,0,29,8,370,1,37,0,66,93,1221,42,628,1,125,10,600,2,64,0,0,0,142,12,7,0,0,22,365,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,17,0,0,10,52,0,45,1,0,2
200,18,818,52,67,72,10,0,1,0,0,66,0,3,1710,21,12,0,477,0,12,0,3487,47,1024,22,71,0,37,0,4,0,169,55,72,0,28,4,1051,12,0,0,61,0,0,0,0,0,0,0,46,0,4,0,2,0,6,0,0,0,609,26,391,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,38,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,84,0,0,0,0,0,0,0,57,0,4,0,0,0,1,0,5,0,5,0,25,0,0,0,23,0,2,0,62,0,6,0,4,0,54,1,16,0,0,0,71,0,103,0,1,0,633,0,0,0,15,0,1,27,19,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20,0,15,0,4,0,1,0,0,0,0,0,0,0,131,0,0,0,41,0,561,31,7,12,67,0,357,120,524,3,0,6,284,15,15,1,0,0,52,39,51,6,10,0,398,130,47,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,13,7,0,21,48,0,28,3,0,6
230,103,52,212,8,181,3,197,11,0,13,4,0,0,0,1846,0,0,0,109,0,19,34,670,41,663,0,36,0,105,0,5,0,480,0,1,0,4,27,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,39,0,0,4,13,9,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,0,0,0,10,0,0,0,24,0,12,0,0,0,26,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,1,3,67,0,16,0,9,0,1,1,155,0,7,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,7,188,0,17,0,20,8,864,0,430,3,0,19,23,0,0,0,0,20,12,26,1,0,0,16,21,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,16,0,0,0,4,0,2,0,0,0
91,757,67,8,811,1304,5,0,4,16,8,372,646,246,66,54,0,0,858,703,0,238,0,0,1,0,114,148,4,0,1,25,71,261,6,39,2,120,263,7,125,17,0,23,1,2,80,196,0,0,1,10,11,0,3,0,0,0,1,0,29,0,0,0,0,2,0,0,0,0,12,0,0,0,35,0,0,0,0,0,0,28,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,18,0,0,0,0,0,24,0,37,0,3,0,1,0,50,43,1,0,144,2,6,0,3,0,0,0,35,4,0,0,0,0,0,0,62,0,0,0,30,0,7,0,458,136,206,9,15,0,13,76,94,5,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,195,43,538,27,1,6,132,4,468,185,627,47,60,36,23,198,25,3,11,1,66,49,198,16,13,0,341,117,35,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,68,1,0,5,7,0,21,12,0,0
123,104,72,181,1304,332,0,12,3,2,365,73,679,581,61,229,0,0,29,70,2,54,76,0,0,0,384,248,2,0,0,0,0,54,0,30,0,41,2,1,248,4,0,0,0,3,209,464,0,0,0,29,0,0,1,19,0,34,0,2,0,4,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,0,9,3,147,0,1,0,0,0,0,0,22,0,0,0,2,0,0,0,92,0,0,1,1,0,24,14,207,72,2,0,64,0,5,0,122,0,4,0,30,0,0,0,1,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,51,0,17,0,56,5,452,0,26,6,85,98,775,14,412,97,173,0,289,24,3,0,19,6,224,105,20,23,0,67,201,10,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,19,0,0,3,10,0,66,0,0,8
8,166,10,3,5,0,77,41,75,141,0,0,0,0,0,0,433,0,1,0,0,0,50,0,59,48,0,0,0,0,0,0,8,8,2,0,12,0,109,10,0,0,25,0,0,0,0,0,0,0,19,0,117,1,1689,6,327,0,5,0,1043,187,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,2,0,1,0,11,0,67,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,191,62,22,0,271,0,266,1,0,0,0,0,72,0,0,0,12,0,3,0,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,3,24,0,0,0,0,0,165,0,0,0,0,1,506,25,3,0,2,1,452,4,62,111,0,0,257,10,35,7,0,10,27,25,29,0,0,0,291,20,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,74,2,0,18,0,0,1
1,0,0,197,0,12,41,392,48,1320,0,0,0,0,0,31,0,0,0,3,0,0,0,9,55,2067,0,0,0,0,0,0,0,27,0,0,0,0,0,439,0,0,0,0,1,0,0,0,0,0,0,0,8,1,12,870,13,318,108,2,5,329,8,323,24,80,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,25,0,11,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,20,0,0,5,545,0,0,0,422,0,419,0,0,0,1,0,0,0,1,0,52,7,62,0,52,0,6,0,0,0,107,0,0,1,502,0,9,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,119,0,9,0,0,0,1,0,99,0,184,0,1,0,0,2,135,0,4,0,13,11,1023,1,2,0,27,0,524,2,366,0,0,0,1014,0,193,0,0,0,3,0,0,0,0,2,79,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,11,1,0,0,44,0,22,0,0,0
343,454,1,11,4,3,75,48,561,1990,77,0,0,0,0,0,0,0,0,10,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,227,11,0,56,0,169,234,0,45,887,0,372,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,425,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,72,0,732,93,87,0,0,0,0,0,0,0,0,0,211,21,0,0,0,0,0,0,4,0,0,0,7,0,215,0,599,106,0,0,2,0,366,72,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,129,150,0,0,0,4,39,41,17,153,0,3,194,271,2,2,0,34,11,27,2,0,0,0,256,280,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0
452,438,0,0,16,2,141,1320,1990,271,0,5,19,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,32,0,8,158,82,97,597,55,31,1,0,0,48,1328,535,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,135,136,0,0,0,44,0,3,0,0,0,0,0,0,0,0,0,102,0,335,0,36,1,9,0,0,0,13,3,0,46,486,0,0,0,0,0,0,5,0,0,0,1,0,0,0,40,809,0,50,0,0,0,134,0,654,0,1,0,0,0,0,0,0,0,6,0,0,0,77,0,33,0,0,0,0,0,31,0,52,0,0,0,0,27,27,0,0,0,0,8,111,5,0,1,15,53,844,15,7,0,0,108,212,2,8,0,0,1,22,2,0,0,0,24,34,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0
